TIME,CH1
1.06600000e-08,-3.92187500e-03
1.06800000e-08,-4.01562500e-03
1.07000000e-08,-3.96875000e-03
1.07200000e-08,-4.09375000e-03
1.07400000e-08,-3.87500000e-03
1.07600000e-08,-2.50000000e-03
1.07800000e-08,-6.09375000e-04
1.08000000e-08,2.96875000e-04
1.08200000e-08,-1.56250000e-05
1.08400000e-08,-2.96875000e-04
1.08600000e-08,3.43750000e-04
1.08800000e-08,1.68750000e-03
1.09000000e-08,3.07812500e-03
1.09200000e-08,4.10937500e-03
1.09400000e-08,4.45312500e-03
1.09600000e-08,4.01562500e-03
1.09800000e-08,3.46875000e-03
1.10000000e-08,3.89062500e-03
1.10200000e-08,5.57812500e-03
1.10400000e-08,7.53125000e-03
1.10600000e-08,8.48437500e-03
1.10800000e-08,8.25000000e-03
1.11000000e-08,7.76562500e-03
1.11200000e-08,7.84375000e-03
1.11400000e-08,8.25000000e-03
1.11600000e-08,8.20312500e-03
1.11800000e-08,7.68750000e-03
1.12000000e-08,7.75000000e-03
1.12200000e-08,9.31250000e-03
1.12400000e-08,1.16406250e-02
1.12600000e-08,1.28906250e-02
1.12800000e-08,1.21718750e-02
1.13000000e-08,1.06093750e-02
1.13200000e-08,9.89062500e-03
1.13400000e-08,1.01562500e-02
1.13600000e-08,1.02500000e-02
1.13800000e-08,9.48437500e-03
1.14000000e-08,8.43750000e-03
1.14200000e-08,7.89062500e-03
1.14400000e-08,7.84375000e-03
1.14600000e-08,7.98437500e-03
1.14800000e-08,8.12500000e-03
1.15000000e-08,8.17187500e-03
1.15200000e-08,7.95312500e-03
1.15400000e-08,7.75000000e-03
1.15600000e-08,8.03125000e-03
1.15800000e-08,8.53125000e-03
1.16000000e-08,8.14062500e-03
1.16200000e-08,6.42187500e-03
1.16400000e-08,4.51562500e-03
1.16600000e-08,3.71875000e-03
1.16800000e-08,3.81250000e-03
1.17000000e-08,3.92187500e-03
1.17200000e-08,4.14062500e-03
1.17400000e-08,5.00000000e-03
1.17600000e-08,5.98437500e-03
1.17800000e-08,6.18750000e-03
1.18000000e-08,5.92187500e-03
1.18200000e-08,6.32812500e-03
1.18400000e-08,7.51562500e-03
1.18600000e-08,8.35937500e-03
1.18800000e-08,8.25000000e-03
1.19000000e-08,7.85937500e-03
1.19200000e-08,7.87500000e-03
1.19400000e-08,8.10937500e-03
1.19600000e-08,8.14062500e-03
1.19800000e-08,8.00000000e-03
1.20000000e-08,7.93750000e-03
1.20200000e-08,8.00000000e-03
1.20400000e-08,8.09375000e-03
1.20600000e-08,8.09375000e-03
1.20800000e-08,7.96875000e-03
1.21000000e-08,7.87500000e-03
1.21200000e-08,8.06250000e-03
1.21400000e-08,8.32812500e-03
1.21600000e-08,8.01562500e-03
1.21800000e-08,6.93750000e-03
1.22000000e-08,5.98437500e-03
1.22200000e-08,5.92187500e-03
1.22400000e-08,6.18750000e-03
1.22600000e-08,5.68750000e-03
1.22800000e-08,4.50000000e-03
1.23000000e-08,3.68750000e-03
1.23200000e-08,3.81250000e-03
1.23400000e-08,4.18750000e-03
1.23600000e-08,4.15625000e-03
1.23800000e-08,3.92187500e-03
1.24000000e-08,3.92187500e-03
1.24200000e-08,4.07812500e-03
1.24400000e-08,4.10937500e-03
1.24600000e-08,4.01562500e-03
1.24800000e-08,3.95312500e-03
1.25000000e-08,4.00000000e-03
1.25200000e-08,4.07812500e-03
1.25400000e-08,4.09375000e-03
1.25600000e-08,3.98437500e-03
1.25800000e-08,3.87500000e-03
1.26000000e-08,4.03125000e-03
1.26200000e-08,4.31250000e-03
1.26400000e-08,4.01562500e-03
1.26600000e-08,2.95312500e-03
1.26800000e-08,1.96875000e-03
1.27000000e-08,1.90625000e-03
1.27200000e-08,2.18750000e-03
1.27400000e-08,1.70312500e-03
1.27600000e-08,4.84375000e-04
1.27800000e-08,-3.28125000e-04
1.28000000e-08,-1.71875000e-04
1.28200000e-08,2.18750000e-04
1.28400000e-08,1.56250000e-04
1.28600000e-08,-1.09375000e-04
1.28800000e-08,-7.81250000e-05
1.29000000e-08,1.09375000e-04
1.29200000e-08,9.37500000e-05
1.29400000e-08,-4.68750000e-05
1.29600000e-08,-3.12500000e-05
1.29800000e-08,7.81250000e-05
1.30000000e-08,6.25000000e-05
1.30200000e-08,-1.56250000e-05
1.30400000e-08,-1.56250000e-05
1.30600000e-08,4.68750000e-05
1.30800000e-08,4.68750000e-05
1.31000000e-08,0.00000000e+00
1.31200000e-08,0.00000000e+00
1.31400000e-08,3.12500000e-05
1.31600000e-08,4.68750000e-05
1.31800000e-08,3.12500000e-05
1.32000000e-08,1.56250000e-05
1.32200000e-08,0.00000000e+00
1.32400000e-08,0.00000000e+00
1.32600000e-08,7.81250000e-05
1.32800000e-08,7.81250000e-05
1.33000000e-08,-1.25000000e-04
1.33200000e-08,-1.56250000e-04
1.33400000e-08,4.84375000e-04
1.33600000e-08,1.56250000e-03
1.33800000e-08,2.23437500e-03
1.34000000e-08,2.20312500e-03
1.34200000e-08,1.96875000e-03
1.34400000e-08,1.90625000e-03
1.34600000e-08,1.90625000e-03
1.34800000e-08,2.10937500e-03
1.35000000e-08,2.90625000e-03
1.35200000e-08,3.96875000e-03
1.35400000e-08,4.39062500e-03
1.35600000e-08,4.06250000e-03
1.35800000e-08,3.78125000e-03
1.36000000e-08,4.00000000e-03
1.36200000e-08,4.20312500e-03
1.36400000e-08,4.03125000e-03
1.36600000e-08,3.85937500e-03
1.36800000e-08,4.01562500e-03
1.37000000e-08,4.17187500e-03
1.37200000e-08,4.01562500e-03
1.37400000e-08,3.84375000e-03
1.37600000e-08,4.01562500e-03
1.37800000e-08,4.23437500e-03
1.38000000e-08,4.03125000e-03
1.38200000e-08,3.73437500e-03
1.38400000e-08,3.96875000e-03
1.38600000e-08,4.51562500e-03
1.38800000e-08,4.18750000e-03
1.39000000e-08,2.50000000e-03
1.39200000e-08,4.84375000e-04
1.39400000e-08,-4.37500000e-04
1.39600000e-08,-1.71875000e-04
1.39800000e-08,2.34375000e-04
1.40000000e-08,1.56250000e-04
1.40200000e-08,-9.37500000e-05
1.40400000e-08,-7.81250000e-05
1.40600000e-08,1.09375000e-04
1.40800000e-08,9.37500000e-05
1.41000000e-08,-4.68750000e-05
1.41200000e-08,-1.56250000e-05
1.41400000e-08,1.09375000e-04
1.41600000e-08,3.12500000e-05
1.41800000e-08,-1.56250000e-04
1.42000000e-08,6.25000000e-05
1.42200000e-08,8.59375000e-04
1.42400000e-08,1.87500000e-03
1.42600000e-08,2.75000000e-03
1.42800000e-08,3.54687500e-03
1.43000000e-08,4.14062500e-03
1.43200000e-08,4.21875000e-03
1.43400000e-08,3.96875000e-03
1.43600000e-08,3.89062500e-03
1.43800000e-08,4.07812500e-03
1.44000000e-08,4.12500000e-03
1.44200000e-08,3.96875000e-03
1.44400000e-08,3.95312500e-03
1.44600000e-08,4.09375000e-03
1.44800000e-08,4.06250000e-03
1.45000000e-08,3.90625000e-03
1.45200000e-08,4.01562500e-03
1.45400000e-08,4.25000000e-03
1.45600000e-08,3.98437500e-03
1.45800000e-08,3.14062500e-03
1.46000000e-08,2.18750000e-03
1.46200000e-08,1.34375000e-03
